id;full_name;dob;telnum;mail;loyalty
C0000000937;Brandon Green;1978-03-09;+43  664 4619518;Brandon.Green@yahoo.com;0
C0000000938;Reggie Wells;2006-09-22;+43  680 9497264;Reggie.Wells@outlook.com;0
C0000000939;B.J. Tucker;2005-10-18;+43  664 8829147;B.JTucker@chello.at;0
C0000000940;David Young;1940-02-14;+43  664 5121573;David.Young@chello.at;1
C0000000941;Eddie Johnson;1993-10-19;+43  664 9587464;Eddie.Johnson@outlook.com;0
C0000000942;Corey Jenkins;2003-05-27;+43  676 4509498;Corey.Jenkins@univie.ac.at;0
C0000000943;Gerome Sapp;1993-04-28;+43  664 5101569;Gerome.Sapp@gmx.at;0
C0000000944;Rashad Moore;1990-11-03;+43  680 5059972;Rashad.Moore@yahoo.com;0
C0000000945;Scott Tercero;1966-06-28;+43  680 3705560;Scott.Tercero@gmail.com;0
C0000000946;Jeremy Bridges;1982-04-28;+43  676 6129708;Jeremy.Bridges@outlook.com;0
C0000000947;Zuriel Smith;1960-08-05;+43  676 8848272;Zuriel.Smith@yahoo.com;0
C0000000948;Lauvale Sape;1951-05-15;+43  676 7639982;Lauvale.Sape@me.com;0
C0000000949;Hanik Milligan;1959-05-28;+43  676 8978759;Hanik.Milligan@chello.at;0
C0000000950;Jimmy Wilkerson;1987-12-18;+43  664 4358495;Jimmy.Wilkerson@hotmail.com;1
C0000000951;Mike Nattiel;1966-06-20;+43  680 1092779;Mike.Nattiel@chello.at;0
C0000000952;Joe Odom;1973-05-24;+43  664 7089393;Joe.Odom@gmx.at;0
C0000000953;Drew Henson;2002-02-20;+43  664 1773692;Drew.Henson@gmx.de;0
C0000000954;Marques Ogden;1958-10-15;+43  676 7901392;Marques.Ogden@gmx.de;0
C0000000955;Aaron Hunt;1958-10-27;+43  676 3494760;Aaron.Hunt@gmail.com;0
C0000000956;Antonio Garay;1946-03-14;+43  1 2577976;Antonio.Garay@gmx.de;0
C0000000957;LaTarence Dunbar;1986-12-29;+43  680 7012192;LaTarence.Dunbar@gmx.de;0
C0000000958;Arnaz Battle;1976-04-19;+43  676 4521198;Arnaz.Battle@univie.ac.at;0
C0000000959;Cato June;1994-12-14;+43  680 1837415;Cato.June@hotmail.com;0
C0000000960;Willie Ponder;1951-02-03;+43  664 8110738;Willie.Ponder@me.com;1
C0000000961;Brooks Bollinger;1993-02-05;+43  676 4372484;Brooks.Bollinger@univie.ac.at;0
C0000000962;Kliff Kingsbury;2006-07-09;+43  664 9394255;Kliff.Kingsbury@hotmail.com;0
C0000000963;Waine Bacon;1985-02-19;+43  1 1851144;Waine.Bacon@gmx.de;0
C0000000964;Kareem Kelly;2005-12-08;+43  676 9501308;Kareem.Kelly@outlook.com;0
C0000000965;Dustin Rykert;1949-09-08;+43  676 1318318;Dustin.Rykert@yahoo.com;0
C0000000966;Torrie Cox;2000-01-03;+43  1 8603099;Torrie.Cox@yahoo.com;0
C0000000967;Brock Forsey;1974-12-04;+43  664 4664113;Brock.Forsey@chello.at;0
C0000000968;Frank Walker;1970-09-28;+43  676 6457305;Frank.Walker@hotmail.com;0
C0000000969;Makoa Freitas;1984-04-07;+43  664 8924848;Makoa.Freitas@outlook.com;0
C0000000970;Tim Provost;1963-05-06;+43  680 7344233;Tim.Provost@gmx.at;1
C0000000971;Tony Gilbert;1952-03-10;+43  676 1367475;Tony.Gilbert@hotmail.com;0
C0000000972;David Tyree;1989-11-01;+43  680 2271737;David.Tyree@chello.at;0
C0000000973;Brennan Curtin;1977-08-19;+43  664 8392330;Brennan.Curtin@gmail.com;0
C0000000974;Yeremiah Bell;1974-03-27;+43  1 1224228;Yeremiah.Bell@univie.ac.at;0
C0000000975;Keith Wright;1978-09-09;+43  664 5045676;Keith.Wright@gmx.de;0
C0000000976;Scott Kooistra;1956-03-06;+43  680 5234135;Scott.Kooistra@univie.ac.at;0
C0000000977;Ben Johnson;1996-10-26;+43  664 8632905;Ben.Johnson@hotmail.com;0
C0000000978;Curry Burns;1954-05-30;+43  680 1444287;Curry.Burns@gmx.at;0
C0000000979;Malaefou MacKenzie;1962-12-12;+43  676 8452097;Malaefou.MacKenzie@chello.at;0
C0000000980;Justin Bates;1957-01-04;+43  680 9305009;Justin.Bates@yahoo.com;1
C0000000981;Blue Adams;1952-01-06;+43  664 6458965;Blue.Adams@hotmail.com;0
C0000000982;Keenan Howry;1958-06-03;+43  664 2659713;Keenan.Howry@chello.at;0
C0000000983;Josh Brown;1981-03-30;+43  680 9363079;Josh.Brown@chello.at;0
C0000000984;Trent Smith;1961-01-05;+43  664 5204699;Trent.Smith@yahoo.com;0
C0000000985;Taco Wallace;1960-08-16;+43  680 5162843;Taco.Wallace@chello.at;0
C0000000986;Todd Williams;1963-03-26;+43  680 6095130;Todd.Williams@gmail.com;0
C0000000987;Walter Young;1943-08-07;+43  664 8901969;Walter.Young@gmx.at;0
C0000000988;Clint Mitchell;1942-03-09;+43  680 3562727;Clint.Mitchell@yahoo.com;0
C0000000989;Mario Haggan;1987-12-14;+43  676 1177157;Mario.Haggan@gmx.at;0
C0000000990;Andrew Pinnock;1978-12-30;+43  664 6121419;Andrew.Pinnock@chello.at;1
C0000000991;Montique Sharpe;1958-10-14;+43  1 8324633;Montique.Sharpe@gmx.at;0
C0000000992;Talman Gardner;1959-11-06;+43  664 8409937;Talman.Gardner@chello.at;0
C0000000993;Gibran Hamdan;1994-03-06;+43  1 5042092;Gibran.Hamdan@gmx.de;0
C0000000994;Chance Pearce;1996-06-21;+43  676 1838044;Chance.Pearce@gmx.de;0
C0000000995;Spencer Nead;1945-05-18;+43  676 9205332;Spencer.Nead@outlook.com;0
C0000000996;Ahmaad Galloway;1970-04-15;+43  680 5975697;Ahmaad.Galloway@chello.at;0
C0000000997;Brandon Drumm;1994-07-12;+43  676 2646534;Brandon.Drumm@me.com;0
C0000000998;Dave Yovanovits;2001-06-27;+43  664 8391342;Dave.Yovanovits@univie.ac.at;0
C0000000999;Demetrin Veal;1957-05-28;+43  664 4676184;Demetrin.Veal@univie.ac.at;0
C0000001000;Tully Banta-Cain;2007-11-25;+43  664 1192557;Tully.Banta-Cain@gmx.at;1
C0000001001;Charles Drake;1980-04-26;+43  676 7011637;Charles.Drake@chello.at;0
C0000001002;Ken Dorsey;1948-11-14;+43  664 2852553;Ken.Dorsey@chello.at;0
C0000001003;J.T. Wall;1974-06-07;+43  664 4069241;J.TWall@chello.at;0
C0000001004;Ethan Kelley;1946-08-17;+43  1 5336112;Ethan.Kelley@example.com;0
C0000001005;Norman LeJeune;1943-05-07;+43  664 7352431;Norman.LeJeune@chello.at;0
C0000001006;Chris Johnson;1992-06-05;+43  676 6783733;Chris.Johnson@gmx.at;0
C0000001007;Siddeeq Shabazz;2000-02-11;+43  680 7930847;Siddeeq.Shabazz@chello.at;0
C0000001008;Casey Moore;2001-08-21;+43  664 7674022;Casey.Moore@me.com;0
C0000001009;Davern Williams;2000-04-26;+43  664 6980745;Davern.Williams@yahoo.com;0
C0000001010;Wayne Lucier;1970-07-22;+43  1 9403823;Wayne.Lucier@chello.at;1
C0000001011;Mike Mabry;1963-05-02;+43  680 8199900;Mike.Mabry@gmail.com;0
C0000001012;Scott Shanle;1943-02-19;+43  680 1904336;Scott.Shanle@yahoo.com;0
C0000001013;Willie Pile;1991-09-06;+43  1 4964834;Willie.Pile@me.com;0
C0000001014;DeAndrew Rubin;1978-06-11;+43  676 4077422;DeAndrew.Rubin@me.com;0
C0000001015;Richard Angulo;1945-08-27;+43  676 9592262;Richard.Angulo@me.com;0
C0000001016;Kevin Walter;1974-08-08;+43  664 1319653;Kevin.Walter@chello.at;0
C0000001017;Carl Ford;1946-12-14;+43  1 8362294;Carl.Ford@me.com;0
C0000001018;Steve Josue;1960-02-12;+43  676 4797962;Steve.Josue@me.com;0
C0000001019;Antwoine Sanders;2007-06-25;+43  1 8198651;Antwoine.Sanders@gmx.at;0
C0000001020;Elton Patterson;1984-04-25;+43  664 3512485;Elton.Patterson@hotmail.com;1
C0000001021;Travis Anglin;1940-12-31;+43  664 9186553;Travis.Anglin@chello.at;0
C0000001022;Bryan Anderson;1988-10-17;+43  664 7940639;Bryan.Anderson@gmx.at;0
C0000001023;Ryan Hoag;1943-02-27;+43  680 5053984;Ryan.Hoag@univie.ac.at;0
C0000001024;Eli Manning;1959-06-01;+43  680 2511968;Eli.Manning@gmx.de;0
C0000001025;Robert Gallery;1948-05-11;+43  680 3065091;Robert.Gallery@univie.ac.at;0
C0000001026;Larry Fitzgerald;1979-11-19;+43  664 4392689;Larry.Fitzgerald@chello.at;0
C0000001027;Philip Rivers;1949-09-04;+43  680 8443846;Philip.Rivers@me.com;0
C0000001028;Sean Taylor;1973-05-19;+43  680 3626688;Sean.Taylor@outlook.com;0
C0000001029;Kellen Winslow;1948-10-26;+43  676 7181609;Kellen.Winslow@yahoo.com;0
C0000001030;Roy Williams;2007-09-12;+43  664 3946903;Roy.Williams@gmx.at;1
C0000001031;DeAngelo Hall;1975-01-13;+43  664 7368741;DeAngelo.Hall@chello.at;0
C0000001032;Reggie Williams;1945-02-07;+43  680 7981244;Reggie.Williams@gmx.de;0
C0000001033;Dunta Robinson;1966-07-29;+43  664 1378756;Dunta.Robinson@outlook.com;0
C0000001034;Ben Roethlisberger;1959-12-13;+43  680 6361994;Ben.Roethlisberger@me.com;0
C0000001035;Jonathan Vilma;1964-12-10;+43  664 8827376;Jonathan.Vilma@gmx.de;0
C0000001036;Lee Evans;1974-05-12;+43  680 4200033;Lee.Evans@gmx.at;0
C0000001037;Tommie Harris;1955-09-03;+43  664 3342049;Tommie.Harris@univie.ac.at;0
C0000001038;Michael Clayton;1941-04-17;+43  664 9378782;Michael.Clayton@me.com;0
C0000001039;Shawn Andrews;1946-06-26;+43  676 5246004;Shawn.Andrews@gmx.de;0
C0000001040;D.J. Williams;1999-01-07;+43  664 6912124;D.JWilliams@outlook.com;1
C0000001041;Will Smith;1998-10-16;+43  1 5979109;Will.Smith@yahoo.com;0
C0000001042;Vernon Carey;1998-11-20;+43  680 8559310;Vernon.Carey@gmail.com;0
C0000001043;Kenechi Udeze;1941-09-24;+43  664 6812963;Kenechi.Udeze@yahoo.com;0
C0000001044;Vince Wilfork;1988-05-29;+43  664 5976435;Vince.Wilfork@univie.ac.at;0
C0000001045;J.P. Losman;1954-12-06;+43  1 3696212;J.PLosman@example.com;0
C0000001046;Marcus Tubbs;1956-10-19;+43  676 8043461;Marcus.Tubbs@chello.at;0
C0000001047;Steven Jackson;1957-01-31;+43  680 7714887;Steven.Jackson@gmx.at;0
C0000001048;Ahmad Carroll;2003-08-27;+43  680 9952950;Ahmad.Carroll@gmail.com;0
C0000001049;Chris Perry;1977-07-12;+43  664 3994219;Chris.Perry@chello.at;0
C0000001050;Jason Babin;1946-10-30;+43  1 1123804;Jason.Babin@gmx.de;1
C0000001051;Chris Gamble;1999-10-26;+43  664 3192012;Chris.Gamble@example.com;0
C0000001052;Michael Jenkins;1971-08-14;+43  664 8141123;Michael.Jenkins@chello.at;0
C0000001053;Kevin Jones;1993-02-03;+43  664 4785413;Kevin.Jones@chello.at;0
C0000001054;Rashaun Woods;1990-10-12;+43  680 8596746;Rashaun.Woods@me.com;0
C0000001055;Ben Watson;1994-02-10;+43  1 6903592;Ben.Watson@gmx.de;0
C0000001056;Karlos Dansby;1983-06-04;+43  676 5978842;Karlos.Dansby@univie.ac.at;0
C0000001057;Chris Snee;1973-03-01;+43  1 7713349;Chris.Snee@univie.ac.at;0
C0000001058;Igor Olshansky;1943-05-22;+43  664 6727461;Igor.Olshansky@chello.at;0
C0000001059;Junior Siavii;1943-07-21;+43  664 5146261;Junior.Siavii@chello.at;0
C0000001060;Teddy Lehman;1955-06-21;+43  680 6053243;Teddy.Lehman@chello.at;1
C0000001061;Ricardo Colclough;1943-09-19;+43  664 6627982;Ricardo.Colclough@me.com;0
C0000001062;Daryl Smith;2002-09-22;+43  680 9105376;Daryl.Smith@gmx.de;0
C0000001063;Ben Troupe;1958-07-01;+43  676 8742486;Ben.Troupe@me.com;0
C0000001064;Tatum Bell;2003-07-27;+43  680 7321045;Tatum.Bell@yahoo.com;0
C0000001065;Travis LaBoy;1956-04-20;+43  676 1798739;Travis.LaBoy@gmx.at;0
C0000001066;Julius Jones;1991-10-15;+43  680 7967144;Julius.Jones@gmx.de;0
C0000001067;Bob Sanders;1946-04-20;+43  1 8987736;Bob.Sanders@yahoo.com;0
C0000001068;Jake Grove;2004-01-27;+43  680 5222090;Jake.Grove@gmail.com;0
C0000001069;Justin Smiley;1962-10-01;+43  664 7618381;Justin.Smiley@yahoo.com;0
C0000001070;Tank Johnson;1973-03-20;+43  676 9061083;Tank.Johnson@chello.at;1
C0000001071;Dontarrious Thomas;1968-07-24;+43  676 3884817;Dontarrious.Thomas@chello.at;0
C0000001072;Keiwan Ratliff;1981-01-07;+43  680 5331965;Keiwan.Ratliff@hotmail.com;0
C0000001073;Devery Henderson;1974-02-06;+43  676 7829365;Devery.Henderson@hotmail.com;0
C0000001074;Dwan Edwards;1987-06-20;+43  664 6512443;Dwan.Edwards@chello.at;0
C0000001075;Jacob Rogers;2006-06-03;+43  664 1365033;Jacob.Rogers@gmx.at;0
C0000001076;Michael Boulware;1976-04-17;+43  664 3586706;Michael.Boulware@example.com;0
C0000001077;Darius Watts;1989-01-08;+43  664 3575146;Darius.Watts@me.com;0
C0000001078;Greg Jones;1945-12-08;+43  680 1470033;Greg.Jones@gmx.at;0
C0000001079;Madieu Williams;1967-11-29;+43  1 6719379;Madieu.Williams@chello.at;0
C0000001080;Antwan Odom;1974-12-16;+43  664 8588348;Antwan.Odom@outlook.com;1
C0000001081;Shawntae Spencer;1998-11-28;+43  664 5207908;Shawntae.Spencer@outlook.com;0
C0000001082;Sean Jones;1990-12-17;+43  680 8331986;Sean.Jones@me.com;0
C0000001083;Courtney Watson;1983-09-11;+43  680 2489794;Courtney.Watson@me.com;0
C0000001084;Kris Wilson;1975-04-22;+43  664 2907511;Kris.Wilson@chello.at;0
C0000001085;Keary Colbert;2005-08-26;+43  1 6164187;Keary.Colbert@gmx.at;0
C0000001086;Marquise Hill;1974-05-13;+43  680 6470984;Marquise.Hill@univie.ac.at;0
C0000001087;Darnell Dockett;1949-02-02;+43  664 2884849;Darnell.Dockett@univie.ac.at;0
C0000001088;Nate Kaeding;1994-07-13;+43  680 3454585;Nate.Kaeding@hotmail.com;0
C0000001089;Nick Hardwick;2007-08-22;+43  676 2418807;Nick.Hardwick@univie.ac.at;0
C0000001090;Stuart Schweigert;1950-03-28;+43  664 8149940;Stuart.Schweigert@gmail.com;1
C0000001091;Ben Hartsock;2001-03-02;+43  664 7838977;Ben.Hartsock@univie.ac.at;0
C0000001092;Gilbert Gardner;1963-11-28;+43  1 1483842;Gilbert.Gardner@univie.ac.at;0
C0000001093;Joey Thomas;1940-06-17;+43  664 1427815;Joey.Thomas@hotmail.com;0
C0000001094;Randy Starks;2004-03-15;+43  676 3056446;Randy.Starks@me.com;0
C0000001095;Donnell Washington;1968-09-25;+43  680 6996736;Donnell.Washington@yahoo.com;0
C0000001096;Keith Smith;2005-12-05;+43  664 7569793;Keith.Smith@gmx.at;0
C0000001097;Tim Anderson;1986-04-23;+43  680 1858547;Tim.Anderson@chello.at;0
C0000001098;Max Starks;1969-05-12;+43  664 8481978;Max.Starks@example.com;0
C0000001099;Derrick Strait;1999-03-15;+43  676 2761337;Derrick.Strait@chello.at;0
C0000001100;Derrick Hamilton;1969-11-15;+43  680 9442136;Derrick.Hamilton@yahoo.com;1
C0000001101;Bernard Berrian;1951-01-13;+43  680 9804490;Bernard.Berrian@gmail.com;0
C0000001102;Marquis Cooper;1957-11-07;+43  664 8929571;Marquis.Cooper@chello.at;0
C0000001103;Caleb Miller;1967-04-02;+43  664 2067926;Caleb.Miller@me.com;0
C0000001104;Chris Cooley;2003-08-30;+43  664 1359551;Chris.Cooley@gmx.at;0
C0000001105;Devard Darling;1967-06-03;+43  676 4994655;Devard.Darling@hotmail.com;0
C0000001106;Stephen Peterman;1991-01-25;+43  664 3075794;Stephen.Peterman@me.com;0
C0000001107;Sean Locklear;1986-12-25;+43  664 6761660;Sean.Locklear@gmail.com;0
C0000001108;Jeremy LeSueur;1967-11-01;+43  1 9732549;Jeremy.LeSueur@univie.ac.at;0
C0000001109;Jorge Cordova;1950-03-07;+43  1 5761744;Jorge.Cordova@gmx.de;0
C0000001110;B.J. Sander;1946-03-26;+43  676 2988406;B.JSander@example.com;1
C0000001111;Darrion Scott;1991-04-24;+43  664 1110021;Darrion.Scott@univie.ac.at;0
C0000001112;Matt Ware;1999-12-23;+43  680 2844436;Matt.Ware@yahoo.com;0
C0000001113;Matt Schaub;2004-12-29;+43  676 5273027;Matt.Schaub@yahoo.com;0
C0000001114;Anthony Hargrove;1968-07-26;+43  680 3423311;Anthony.Hargrove@chello.at;0
C0000001115;Rich Gardner;1942-08-02;+43  664 8314875;Rich.Gardner@hotmail.com;0
C0000001116;Keyaron Fox;1977-02-04;+43  1 6952784;Keyaron.Fox@univie.ac.at;0
C0000001117;Travelle Wharton;1965-10-21;+43  664 4331677;Travelle.Wharton@univie.ac.at;0
C0000001118;Guss Scott;1978-12-28;+43  664 8200424;Guss.Scott@outlook.com;0
C0000001119;Landon Johnson;1994-03-17;+43  680 1137521;Landon.Johnson@univie.ac.at;0
C0000001120;Reggie Torbor;1984-07-01;+43  676 4201673;Reggie.Torbor@chello.at;1
C0000001121;Shaun Phillips;1995-05-01;+43  676 7145328;Shaun.Phillips@univie.ac.at;0
C0000001122;Carlos Francis;1942-01-30;+43  680 8774626;Carlos.Francis@me.com;0
C0000001123;Alex Stepanovich;1979-09-12;+43  680 3137036;Alex.Stepanovich@yahoo.com;0
C0000001124;Demorrio Williams;1989-12-03;+43  676 5758208;Demorrio.Williams@outlook.com;0
C0000001125;Will Poole;1978-02-09;+43  1 4517338;Will.Poole@me.com;0
C0000001126;Bo Schobel;2003-12-11;+43  1 9279627;Bo.Schobel@yahoo.com;0
C0000001127;Isaac Sopoaga;1972-10-24;+43  680 5168161;Isaac.Sopoaga@chello.at;0
C0000001128;Samie Parker;1968-08-21;+43  664 6317079;Samie.Parker@chello.at;0
C0000001129;Luke McCown;1986-04-15;+43  664 5131570;Luke.McCown@gmail.com;0
C0000001130;Kendyll Pope;1955-10-20;+43  664 8518714;Kendyll.Pope@univie.ac.at;1
C0000001131;Jerricho Cotchery;1953-07-08;+43  676 8609589;Jerricho.Cotchery@chello.at;0
C0000001132;Tim Euhus;1963-06-15;+43  680 3477390;Tim.Euhus@gmail.com;0
C0000001133;Nathan Vasher;1987-11-09;+43  680 6622821;Nathan.Vasher@univie.ac.at;0
C0000001134;Will Allen;1965-08-18;+43  1 4253543;Will.Allen@chello.at;0
C0000001135;Leon Joe;1975-01-23;+43  664 3930523;Leon.Joe@chello.at;0
C0000001136;Dexter Reid;2003-06-28;+43  1 8884936;Dexter.Reid@yahoo.com;0
C0000001137;Matthias Askew;1958-10-18;+43  664 6724667;Matthias.Askew@chello.at;0
C0000001138;Nat Dorsey;1940-03-19;+43  1 6232766;Nat.Dorsey@example.com;0
C0000001139;Niko Koutouvides;1941-11-15;+43  664 8684509;Niko.Koutouvides@yahoo.com;0
C0000001140;Robert Geathers;1957-11-16;+43  664 6795135;Robert.Geathers@univie.ac.at;1
C0000001141;Anthony Maddox;1976-03-18;+43  664 9687392;Anthony.Maddox@gmx.de;0
C0000001142;Mewelde Moore;1951-08-03;+43  680 2949799;Mewelde.Moore@yahoo.com;0
C0000001143;Ernest Wilford;1966-03-12;+43  676 8303624;Ernest.Wilford@outlook.com;0
C0000001144;Bruce Thornton;1959-02-28;+43  680 4798131;Bruce.Thornton@chello.at;0
C0000001145;Glenn Earl;1981-01-17;+43  680 8714332;Glenn.Earl@outlook.com;0
C0000001146;Stacy Andrews;1990-06-23;+43  664 3599045;Stacy.Andrews@yahoo.com;0
C0000001147;Michael Waddell;1991-07-07;+43  664 2382319;Michael.Waddell@chello.at;0
C0000001148;Jason David;2001-12-02;+43  680 4677837;Jason.David@chello.at;0
C0000001149;Jared Allen;2005-05-19;+43  664 4465082;Jared.Allen@me.com;0
C0000001150;Richard Seigler;1951-12-10;+43  676 7973433;Richard.Seigler@gmx.at;1
C0000001151;Cedric Cobbs;1969-06-16;+43  676 4632030;Cedric.Cobbs@gmail.com;0
C0000001152;J.R. Reed;1953-07-31;+43  676 9101938;J.RReed@me.com;0
C0000001153;Brandon Chillar;1977-08-24;+43  676 2719255;Brandon.Chillar@hotmail.com;0
C0000001154;Trey Darilek;2007-01-31;+43  1 4086858;Trey.Darilek@me.com;0
C0000001155;Adrian Jones;2003-10-22;+43  664 3038948;Adrian.Jones@outlook.com;0
C0000001156;Dave Ball;1996-12-06;+43  680 4099368;Dave.Ball@gmx.de;0
C0000001157;Johnnie Morant;1958-05-04;+43  664 4424397;Johnnie.Morant@chello.at;0
C0000001158;Antonio Smith;1958-05-24;+43  664 8614743;Antonio.Smith@chello.at;0
C0000001159;Gibril Wilson;2002-12-31;+43  676 3519099;Gibril.Wilson@yahoo.com;0
C0000001160;Josh Scobee;1958-05-09;+43  664 9641478;Josh.Scobee@example.com;1
C0000001161;Jacob Bell;1991-12-18;+43  680 3122271;Jacob.Bell@chello.at;0
C0000001162;Rodney Leisle;1941-09-03;+43  664 2410445;Rodney.Leisle@yahoo.com;0
C0000001163;Alex Lewis;1980-06-13;+43  1 9860613;Alex.Lewis@chello.at;0
C0000001164;Jake Scott;1946-12-04;+43  680 5847257;Jake.Scott@gmx.at;0
C0000001165;Chad Lavalais;1999-12-28;+43  680 1668561;Chad.Lavalais@chello.at;0
C0000001166;Erik Coleman;1980-03-22;+43  664 5148652;Erik.Coleman@gmx.de;0
C0000001167;Sean Ryan;1976-12-08;+43  680 6844600;Sean.Ryan@gmail.com;0
C0000001168;Nathaniel Adibi;1961-01-22;+43  680 1187021;Nathaniel.Adibi@univie.ac.at;0
C0000001169;Jeb Terry;1964-03-21;+43  1 7694330;Jeb.Terry@gmail.com;0
C0000001170;Claude Harriott;2002-02-02;+43  664 8949313;Claude.Harriott@chello.at;1
C0000001171;Craig Krenzel;1999-02-23;+43  664 9064764;Craig.Krenzel@outlook.com;0
C0000001172;Maurice Mann;1956-11-25;+43  680 6442442;Maurice.Mann@univie.ac.at;0
C0000001173;Chris Thompson;1992-02-15;+43  664 4186665;Chris.Thompson@hotmail.com;0
C0000001174;Mark Wilson;1965-08-02;+43  676 8694571;Mark.Wilson@chello.at;0
C0000001175;Jeff Shoate;1966-03-15;+43  676 2885385;Jeff.Shoate@hotmail.com;0
C0000001176;Roderick Green;1979-06-17;+43  1 6296875;Roderick.Green@hotmail.com;0
C0000001177;Michael Turner;1965-04-26;+43  680 9379835;Michael.Turner@univie.ac.at;0
C0000001178;Rod Davis;1951-01-06;+43  676 3086010;Rod.Davis@gmail.com;0
C0000001179;Mike Karney;1967-10-29;+43  680 7095150;Mike.Karney@gmail.com;0
C0000001180;D.J. Hackett;1966-10-16;+43  1 7475136;D.JHackett@yahoo.com;1
C0000001181;Jason Shivers;1989-07-09;+43  680 1638461;Jason.Shivers@chello.at;0
C0000001182;Sean Bubin;2000-05-16;+43  664 6813648;Sean.Bubin@outlook.com;0
C0000001183;Tony Bua;1966-09-08;+43  676 5586478;Tony.Bua@example.com;0
C0000001184;Amon Gordon;1962-06-07;+43  664 1416513;Amon.Gordon@chello.at;0
C0000001185;Thomas Tapeh;2003-11-05;+43  680 4142693;Thomas.Tapeh@gmx.at;0
C0000001186;Drew Carter;1965-07-09;+43  676 9051549;Drew.Carter@univie.ac.at;0
C0000001187;P.K. Sam;1979-02-16;+43  1 1177444;P.KSam@gmx.de;0
C0000001188;Robert Reynolds;1965-10-23;+43  676 1819156;Robert.Reynolds@outlook.com;0
C0000001189;Shawn Johnson;1956-12-27;+43  680 5733235;Shawn.Johnson@univie.ac.at;0
C0000001190;Nick Leckey;1971-07-14;+43  664 9151062;Nick.Leckey@me.com;1
C0000001191;Jamaar Taylor;1980-01-02;+43  676 3312936;Jamaar.Taylor@yahoo.com;0
C0000001192;Ryan Krause;1984-04-02;+43  680 5752751;Ryan.Krause@gmx.at;0
C0000001193;Vontez Duff;1991-05-12;+43  664 5893959;Vontez.Duff@chello.at;0
C0000001194;Triandos Luke;2000-06-22;+43  676 9359336;Triandos.Luke@yahoo.com;0
C0000001195;Kelly Butler;1946-04-21;+43  676 1874517;Kelly.Butler@chello.at;0
C0000001196;Von Hutchins;1966-01-13;+43  664 2764192;Von.Hutchins@gmx.de;0
C0000001197;Rex Hadnot;1959-12-20;+43  664 6280575;Rex.Hadnot@hotmail.com;0
C0000001198;Jammal Lord;1974-01-26;+43  664 7962593;Jammal.Lord@gmx.at;0
C0000001199;Kirk Chambers;1954-02-24;+43  664 3740898;Kirk.Chambers@univie.ac.at;0
C0000001200;Bo Lacy;1975-04-17;+43  664 4133170;Bo.Lacy@gmail.com;1
C0000001201;Marko Cavka;1946-05-27;+43  664 7711907;Marko.Cavka@univie.ac.at;0
C0000001202;Corey Williams;1969-10-19;+43  664 2793141;Corey.Williams@chello.at;0
C0000001203;Jim Molinaro;1985-07-15;+43  676 4761058;Jim.Molinaro@me.com;0
C0000001204;Nate Lawrie;1965-08-06;+43  676 2800577;Nate.Lawrie@univie.ac.at;0
C0000001205;Cody Spencer;1961-01-08;+43  664 2998632;Cody.Spencer@outlook.com;0
C0000001206;Greg Brooks;2006-10-30;+43  1 2831846;Greg.Brooks@me.com;0
C0000001207;Deandre Eiland;1949-05-09;+43  680 8475305;Deandre.Eiland@hotmail.com;0
